-1.546349 0.882960 0.019144
-1.555370 0.869262 0.019125
-1.564254 0.855447 0.019106
-1.573000 0.841515 0.019088
-1.581606 0.827468 0.019069
-1.590071 0.813307 0.019052
-1.598395 0.799033 0.019034
-1.606575 0.784647 0.019017
-1.614612 0.770151 0.019000
-1.622503 0.755545 0.018983
-1.630249 0.740831 0.018966
-1.637847 0.726010 0.018950
-1.645296 0.711084 0.018934
-1.652596 0.696053 0.018919
-1.659746 0.680919 0.018903
-1.666744 0.665684 0.018888
-1.673590 0.650348 0.018874
-1.680282 0.634912 0.018859
-1.686820 0.619379 0.018845
-1.693202 0.603750 0.018831
-1.699428 0.588025 0.018817
-1.705496 0.572207 0.018804
-1.711407 0.556297 0.018791
-1.717157 0.540295 0.018778
-1.722748 0.524204 0.018766
-1.728178 0.508025 0.018753
-1.733446 0.491759 0.018742
-1.738551 0.475408 0.018730
-1.743492 0.458974 0.018719
-1.748269 0.442457 0.018708
-1.752881 0.425859 0.018697
-1.757326 0.409182 0.018686
-1.761605 0.392427 0.018676
-1.765716 0.375596 0.018666
-1.769659 0.358690 0.018657
-1.773432 0.341711 0.018648
-1.777036 0.324660 0.018639
-1.780469 0.307539 0.018630
-1.783730 0.290349 0.018621
-1.786820 0.273092 0.018613
-1.789737 0.255770 0.018606
-1.792481 0.238385 0.018598
-1.795051 0.220937 0.018591
-1.797446 0.203428 0.018584
-1.799666 0.185860 0.018577
-1.801710 0.168235 0.018571
-1.803578 0.150555 0.018565
-1.805270 0.132820 0.018559
-1.806783 0.115033 0.018554
-1.808119 0.097195 0.018549
-1.809277 0.079308 0.018544
-1.810255 0.061374 0.018540
-1.811054 0.043395 0.018535
-1.811674 0.025371 0.018532
-1.812113 0.007305 0.018528
-1.812371 -0.010802 0.018525
-1.812448 -0.028947 0.018522
-1.812344 -0.047129 0.018519
-1.812058 -0.065347 0.018517
-1.811590 -0.083598 0.018515
-1.810939 -0.101882 0.018513
-1.810105 -0.120195 0.018512
-1.809088 -0.138536 0.018510
-1.807888 -0.156904 0.018510
-1.806504 -0.175297 0.018509
-1.804936 -0.193712 0.018509
-1.803184 -0.212149 0.018509
-1.801248 -0.230605 0.018509
-1.799127 -0.249079 0.018510
-1.796821 -0.267568 0.018511
-1.794331 -0.286072 0.018513
-1.791655 -0.304587 0.018514
-1.788794 -0.323113 0.018516
-1.785748 -0.341647 0.018519
-1.782517 -0.360188 0.018521
-1.779100 -0.378733 0.018524
-1.775498 -0.397282 0.018527
-1.771711 -0.415831 0.018531
-1.767738 -0.434380 0.018535
-1.763579 -0.452926 0.018539
-1.759235 -0.471468 0.018544
-1.754706 -0.490003 0.018549
-1.749992 -0.508530 0.018554
-1.745092 -0.527047 0.018559
-1.740007 -0.545552 0.018565
-1.734737 -0.564044 0.018571
-1.729282 -0.582519 0.018578
-1.723643 -0.600977 0.018584
-1.717819 -0.619415 0.018591
-1.711811 -0.637832 0.018599
-1.705618 -0.656226 0.018607
-1.699242 -0.674595 0.018615
-1.692682 -0.692936 0.018623
-1.685939 -0.711249 0.018632
-1.679013 -0.729531 0.018641
-1.671904 -0.747780 0.018650
-1.664613 -0.765995 0.018660
-1.657140 -0.784173 0.018670
-1.649485 -0.802313 0.018680
-1.641648 -0.820412 0.018691
-1.633631 -0.838469 0.018702
-1.625433 -0.856483 0.018713
-1.617056 -0.874450 0.018725
-1.608498 -0.892369 0.018737
-1.599762 -0.910239 0.018749
-1.590847 -0.928057 0.018762
-1.581754 -0.945822 0.018775
-1.572484 -0.963531 0.018788
-1.563036 -0.981183 0.018802
-1.553412 -0.998776 0.018816
-1.543613 -1.016307 0.018830
-1.533638 -1.033776 0.018845
-1.523489 -1.051180 0.018860
-1.513166 -1.068517 0.018875
-1.502669 -1.085786 0.018891
-1.492000 -1.102984 0.018907
-1.481159 -1.120110 0.018923
-1.470148 -1.137162 0.018940
-1.458965 -1.154138 0.018957
-1.447614 -1.171036 0.018974
-1.436093 -1.187854 0.018992
-1.424404 -1.204590 0.019010
-1.412548 -1.221244 0.019028
-1.400526 -1.237812 0.019047
-1.388339 -1.254292 0.019066
-1.375986 -1.270684 0.019085
-1.363470 -1.286986 0.019105
-1.350792 -1.303194 0.019125
-1.337951 -1.319309 0.019145
-1.324949 -1.335327 0.019166
-1.311788 -1.351247 0.019187
-1.298467 -1.367067 0.019209
-1.284988 -1.382786 0.019230
-1.271353 -1.398402 0.019253
-1.257561 -1.413912 0.019275
-1.243615 -1.429315 0.019298
-1.229515 -1.444610 0.019321
-1.215262 -1.459795 0.019345
-1.200857 -1.474867 0.019369
-1.186303 -1.489825 0.019393
-1.171598 -1.504668 0.019417
-1.156746 -1.519393 0.019442
-1.141746 -1.533999 0.019468
-1.126601 -1.548485 0.019493
-1.111311 -1.562848 0.019519
-1.095878 -1.577087 0.019546
-1.080302 -1.591199 0.019572
-1.064586 -1.605185 0.019599
-1.048730 -1.619041 0.019627
-1.032736 -1.632766 0.019655
-1.016605 -1.646359 0.019683
-1.000338 -1.659818 0.019711
-0.983937 -1.673141 0.019740
-0.967403 -1.686327 0.019769
-0.950737 -1.699374 0.019799
-0.933942 -1.712280 0.019829
-0.917017 -1.725044 0.019859
-0.899965 -1.737664 0.019889
-0.882788 -1.750139 0.019920
-0.865485 -1.762467 0.019952
-0.848060 -1.774647 0.019983
-0.830514 -1.786677 0.020015
-0.812847 -1.798555 0.020048
-0.795062 -1.810281 0.020080
-0.777160 -1.821852 0.020114
-0.759143 -1.833267 0.020147
-0.741011 -1.844525 0.020181
-0.722768 -1.855624 0.020215
-0.704414 -1.866563 0.020250
-0.685951 -1.877341 0.020284
-0.667380 -1.887955 0.020320
-0.648704 -1.898404 0.020355
-0.629923 -1.908688 0.020391
-0.611040 -1.918805 0.020428
-0.592057 -1.928753 0.020464
-0.572974 -1.938531 0.020501
-0.553793 -1.948138 0.020539
-0.534517 -1.957572 0.020577
-0.515147 -1.966832 0.020615
-0.495685 -1.975917 0.020653
-0.476133 -1.984826 0.020692
-0.456491 -1.993557 0.020731
-0.436763 -2.002109 0.020771
-0.416950 -2.010481 0.020811
-0.397053 -2.018671 0.020851
-0.377075 -2.026679 0.020892
-0.357017 -2.034503 0.020933
-0.336881 -2.042143 0.020974
-0.316669 -2.049596 0.021016
-0.296384 -2.056862 0.021058
-0.276026 -2.063939 0.021100
-0.255597 -2.070827 0.021143
-0.235100 -2.077525 0.021186
-0.214537 -2.084031 0.021229
-0.193909 -2.090344 0.021273
-0.173218 -2.096464 0.021317
-0.152467 -2.102389 0.021362
-0.131656 -2.108119 0.021407
-0.110789 -2.113652 0.021452
-0.089867 -2.118987 0.021497
-0.068892 -2.124123 0.021543
-0.047867 -2.129061 0.021590
-0.026792 -2.133797 0.021636
-0.005670 -2.138333 0.021683
0.015496 -2.142666 0.021730
0.036706 -2.146797 0.021778
0.057956 -2.150723 0.021826
0.079245 -2.154445 0.021874
0.100570 -2.157961 0.021923
0.121931 -2.161272 0.021972
0.143324 -2.164375 0.022021
0.164747 -2.167270 0.022071
0.186199 -2.169957 0.022121
0.207678 -2.172435 0.022171
0.229180 -2.174704 0.022222
0.250705 -2.176761 0.022273
0.272250 -2.178608 0.022324
0.293813 -2.180242 0.022376
0.315391 -2.181665 0.022428
0.336984 -2.182874 0.022480
0.358588 -2.183870 0.022532
0.380201 -2.184652 0.022585
0.401822 -2.185219 0.022639
0.423448 -2.185571 0.022692
0.445076 -2.185708 0.022746
0.466706 -2.185629 0.022800
0.488334 -2.185333 0.022854
0.509959 -2.184820 0.022909
0.531578 -2.184090 0.022964
0.553190 -2.183143 0.023019
0.574791 -2.181977 0.023075
0.596380 -2.180593 0.023131
0.617954 -2.178990 0.023187
0.639512 -2.177169 0.023243
0.661052 -2.175128 0.023300
0.682570 -2.172868 0.023357
0.704065 -2.170388 0.023415
0.725535 -2.167688 0.023472
0.746977 -2.164768 0.023530
0.768389 -2.161628 0.023588
0.789770 -2.158267 0.023646
0.811116 -2.154686 0.023705
0.832426 -2.150884 0.023764
0.853697 -2.146862 0.023823
0.874927 -2.142618 0.023882
0.896115 -2.138154 0.023942
0.917257 -2.133470 0.024001
0.938352 -2.128564 0.024061
0.959397 -2.123438 0.024122
0.980390 -2.118090 0.024182
1.001329 -2.112523 0.024243
1.022212 -2.106735 0.024304
1.043036 -2.100726 0.024365
1.063799 -2.094497 0.024426
1.084500 -2.088048 0.024488
1.105136 -2.081379 0.024549
1.125704 -2.074490 0.024611
1.146203 -2.067382 0.024673
1.166630 -2.060055 0.024735
1.186983 -2.052509 0.024798
1.207260 -2.044744 0.024860
1.227459 -2.036761 0.024923
1.247578 -2.028560 0.024986
1.267613 -2.020141 0.025049
1.287564 -2.011505 0.025112
1.307428 -2.002653 0.025175
1.327203 -1.993584 0.025239
1.346886 -1.984299 0.025302
1.366476 -1.974799 0.025366
1.385971 -1.965084 0.025429
1.405367 -1.955154 0.025493
1.424664 -1.945011 0.025557
1.443858 -1.934654 0.025621
1.462949 -1.924085 0.025685
1.481933 -1.913303 0.025749
1.500808 -1.902311 0.025813
1.519573 -1.891107 0.025878
1.538225 -1.879694 0.025942
1.556763 -1.868071 0.026006
1.575184 -1.856239 0.026070
1.593485 -1.844200 0.026135
1.611666 -1.831954 0.026199
1.629724 -1.819501 0.026263
1.647656 -1.806843 0.026328
1.665461 -1.793980 0.026392
1.683137 -1.780913 0.026456
1.700681 -1.767644 0.026520
1.718093 -1.754172 0.026585
1.735369 -1.740499 0.026649
1.752507 -1.726627 0.026713
1.769506 -1.712555 0.026777
1.786364 -1.698285 0.026841
1.803078 -1.683818 0.026905
1.819648 -1.669155 0.026968
1.836069 -1.654297 0.027032
1.852342 -1.639244 0.027095
1.868464 -1.624000 0.027159
1.884432 -1.608563 0.027222
1.900245 -1.592936 0.027285
1.915902 -1.577119 0.027348
1.931400 -1.561114 0.027410
1.946737 -1.544923 0.027473
1.961911 -1.528545 0.027535
1.976921 -1.511983 0.027597
1.991765 -1.495238 0.027659
2.006441 -1.478311 0.027721
2.020947 -1.461203 0.027782
2.035281 -1.443916 0.027843
2.049442 -1.426451 0.027904
2.063427 -1.408809 0.027964
2.077236 -1.390993 0.028025
2.090865 -1.373002 0.028084
2.104315 -1.354840 0.028144
2.117581 -1.336506 0.028203
2.130665 -1.318003 0.028262
2.143562 -1.299333 0.028321
2.156272 -1.280496 0.028379
2.168793 -1.261494 0.028437
2.181124 -1.242329 0.028494
2.193262 -1.223002 0.028551
2.205207 -1.203516 0.028608
2.216956 -1.183871 0.028664
2.228508 -1.164069 0.028720
2.239861 -1.144112 0.028775
2.251015 -1.124002 0.028830
2.261966 -1.103740 0.028884
2.272715 -1.083327 0.028938
2.283259 -1.062767 0.028991
2.293597 -1.042060 0.029044
2.303727 -1.021208 0.029096
2.313648 -1.000213 0.029148
2.323359 -0.979077 0.029199
2.332857 -0.957802 0.029249
2.342143 -0.936389 0.029299
2.351214 -0.914840 0.029348
2.360069 -0.893158 0.029397
2.368706 -0.871343 0.029445
2.377125 -0.849399 0.029493
2.385324 -0.827326 0.029539
2.393302 -0.805128 0.029585
2.401058 -0.782805 0.029631
2.408589 -0.760360 0.029675
2.415896 -0.737795 0.029719
2.422977 -0.715111 0.029763
2.429830 -0.692312 0.029805
2.436455 -0.669398 0.029847
2.442851 -0.646372 0.029888
2.449016 -0.623237 0.029928
2.454949 -0.599993 0.029968
2.460649 -0.576644 0.030006
2.466116 -0.553190 0.030044
2.471347 -0.529636 0.030081
2.476343 -0.505981 0.030117
2.481101 -0.482230 0.030152
2.485622 -0.458383 0.030187
2.489904 -0.434444 0.030220
2.493946 -0.410414 0.030253
2.497748 -0.386295 0.030285
2.501308 -0.362090 0.030315
2.504626 -0.337801 0.030345
2.507700 -0.313431 0.030374
2.510531 -0.288981 0.030402
2.513117 -0.264453 0.030429
2.515457 -0.239851 0.030455
2.517551 -0.215176 0.030481
2.519398 -0.190431 0.030505
2.520997 -0.165618 0.030528
2.522348 -0.140739 0.030550
2.523450 -0.115797 0.030571
2.524302 -0.090794 0.030591
2.524904 -0.065733 0.030610
2.525255 -0.040615 0.030628
2.525355 -0.015444 0.030645
2.525203 0.009779 0.030661
2.524799 0.035050 0.030676
2.524141 0.060369 0.030689
2.523231 0.085731 0.030702
2.522067 0.111134 0.030713
2.520648 0.136577 0.030724
2.518975 0.162057 0.030733
2.517047 0.187571 0.030741
2.514864 0.213116 0.030748
2.512425 0.238691 0.030754
2.509731 0.264293 0.030759
2.506780 0.289919 0.030763
2.503574 0.315567 0.030765
2.500110 0.341233 0.030767
2.496390 0.366917 0.030767
2.492413 0.392615 0.030766
2.488180 0.418324 0.030764
2.483689 0.444043 0.030760
2.478941 0.469767 0.030756
2.473936 0.495496 0.030750
2.468673 0.521227 0.030744
2.463153 0.546956 0.030736
2.457376 0.572681 0.030726
2.451342 0.598401 0.030716
2.445051 0.624111 0.030705
2.438503 0.649810 0.030692
2.431698 0.675494 0.030678
2.424636 0.701162 0.030663
2.417318 0.726811 0.030647
2.409743 0.752438 0.030630
2.401913 0.778040 0.030611
2.393826 0.803615 0.030591
2.385484 0.829161 0.030570
2.376887 0.854674 0.030548
2.368035 0.880152 0.030525
2.358928 0.905593 0.030501
2.349567 0.930993 0.030475
2.339952 0.956351 0.030448
2.330084 0.981663 0.030420
2.319963 1.006927 0.030391
2.309590 1.032141 0.030361
2.298965 1.057301 0.030330
2.288089 1.082405 0.030298
2.276962 1.107451 0.030264
2.265585 1.132435 0.030229
2.253958 1.157356 0.030194
2.242083 1.182210 0.030157
2.229959 1.206996 0.030119
2.217588 1.231709 0.030080
2.204970 1.256348 0.030040
2.192106 1.280911 0.029998
2.178997 1.305394 0.029956
2.165643 1.329794 0.029913
2.152046 1.354111 0.029868
2.138207 1.378339 0.029823
2.124125 1.402478 0.029777
2.109802 1.426524 0.029729
2.095240 1.450475 0.029681
2.080438 1.474329 0.029631
2.065399 1.498082 0.029581
2.050122 1.521732 0.029530
2.034610 1.545276 0.029477
2.018862 1.568713 0.029424
2.002881 1.592039 0.029370
1.986667 1.615252 0.029315
1.970221 1.638349 0.029259
1.953545 1.661328 0.029202
1.936639 1.684186 0.029145
1.919506 1.706921 0.029086
1.902146 1.729530 0.029027
1.884561 1.752010 0.028966
1.866751 1.774360 0.028905
1.848718 1.796576 0.028843
1.830464 1.818657 0.028781
1.811990 1.840599 0.028717
1.793296 1.862400 0.028653
1.774386 1.884057 0.028588
1.755259 1.905569 0.028522
1.735918 1.926933 0.028456
1.716365 1.948146 0.028389
1.696599 1.969206 0.028321
1.676624 1.990110 0.028253
1.656440 2.010857 0.028184
1.636050 2.031443 0.028114
1.615454 2.051866 0.028044
1.594655 2.072125 0.027973
1.573654 2.092216 0.027901
1.552453 2.112137 0.027829
1.531053 2.131885 0.027757
1.509457 2.151460 0.027684
1.487666 2.170857 0.027610
1.465681 2.190075 0.027536
1.443505 2.209112 0.027461
1.421139 2.227966 0.027386
1.398586 2.246633 0.027310
1.375846 2.265112 0.027235
1.352923 2.283401 0.027158
1.329817 2.301497 0.027081
1.306531 2.319398 0.027004
1.283067 2.337102 0.026927
1.259427 2.354607 0.026849
1.235612 2.371910 0.026770
1.211626 2.389010 0.026692
1.187469 2.405905 0.026613
1.163143 2.422591 0.026534
1.138652 2.439068 0.026454
1.113997 2.455332 0.026375
1.089180 2.471383 0.026295
1.064203 2.487218 0.026215
1.039069 2.502834 0.026134
1.013779 2.518231 0.026054
0.988336 2.533405 0.025973
0.962742 2.548355 0.025892
0.937000 2.563079 0.025811
0.911111 2.577575 0.025730
0.885078 2.591841 0.025649
0.858903 2.605876 0.025567
0.832589 2.619677 0.025486
0.806137 2.633242 0.025404
0.779551 2.646570 0.025323
0.752832 2.659658 0.025241
0.725983 2.672506 0.025159
0.699006 2.685111 0.025078
0.671904 2.697471 0.024996
0.644679 2.709585 0.024914
0.617334 2.721451 0.024833
0.589872 2.733067 0.024751
0.562293 2.744432 0.024669
0.534602 2.755544 0.024588
0.506801 2.766401 0.024506
0.478892 2.777002 0.024425
0.450878 2.787345 0.024344
0.422761 2.797428 0.024263
0.394544 2.807251 0.024182
0.366230 2.816811 0.024101
0.337821 2.826107 0.024020
0.309319 2.835137 0.023939
0.280728 2.843901 0.023859
0.252051 2.852396 0.023778
0.223289 2.860621 0.023698
0.194446 2.868575 0.023618
0.165524 2.876257 0.023539
0.136526 2.883664 0.023459
0.107455 2.890797 0.023380
0.078313 2.897653 0.023301
0.049104 2.904232 0.023222
0.019829 2.910531 0.023143
-0.009508 2.916551 0.023065
-0.038904 2.922289 0.022987
-0.068357 2.927744 0.022909
-0.097863 2.932916 0.022832
-0.127421 2.937803 0.022755
-0.157026 2.942405 0.022678
-0.186677 2.946719 0.022601
-0.216370 2.950746 0.022525
-0.246103 2.954484 0.022449
-0.275872 2.957932 0.022373
-0.305675 2.961089 0.022298
-0.335509 2.963954 0.022223
-0.365371 2.966527 0.022148
-0.395258 2.968806 0.022074
-0.425167 2.970791 0.022000
-0.455094 2.972481 0.021927
-0.485039 2.973875 0.021853
-0.514996 2.974973 0.021781
-0.544963 2.975773 0.021708
-0.574938 2.976274 0.021636
-0.604917 2.976478 0.021564
-0.634898 2.976381 0.021493
-0.664876 2.975985 0.021422
-0.694850 2.975288 0.021352
-0.724817 2.974291 0.021282
-0.754773 2.972991 0.021212
-0.784715 2.971389 0.021143
-0.814640 2.969485 0.021074
-0.844546 2.967277 0.021006
-0.874428 2.964766 0.020938
-0.904285 2.961952 0.020870
-0.934114 2.958833 0.020803
-0.963910 2.955409 0.020737
-0.993671 2.951681 0.020671
-1.023395 2.947648 0.020605
-1.053078 2.943309 0.020540
-1.082716 2.938665 0.020475
-1.112307 2.933715 0.020410
-1.141849 2.928459 0.020346
-1.171337 2.922898 0.020283
-1.200769 2.917030 0.020220
-1.230141 2.910857 0.020157
-1.259451 2.904377 0.020095
-1.288696 2.897591 0.020033
-1.317872 2.890499 0.019972
-1.346977 2.883102 0.019912
-1.376007 2.875398 0.019851
-1.404959 2.867389 0.019792
-1.433831 2.859074 0.019732
-1.462619 2.850454 0.019673
-1.491321 2.841529 0.019615
-1.519932 2.832298 0.019557
-1.548451 2.822764 0.019500
-1.576873 2.812925 0.019443
-1.605197 2.802782 0.019386
-1.633419 2.792335 0.019330
-1.661535 2.781586 0.019275
-1.689544 2.770534 0.019220
-1.717441 2.759179 0.019165
-1.745225 2.747523 0.019111
-1.772891 2.735566 0.019058
-1.800437 2.723308 0.019005
-1.827861 2.710751 0.018952
-1.855158 2.697893 0.018900
-1.882326 2.684738 0.018848
-1.909361 2.671284 0.018797
-1.936262 2.657533 0.018747
-1.963025 2.643485 0.018696
-1.989647 2.629142 0.018647
-2.016125 2.614504 0.018598
-2.042456 2.599572 0.018549
-2.068637 2.584346 0.018501
-2.094665 2.568828 0.018453
-2.120538 2.553019 0.018406
-2.146252 2.536920 0.018359
-2.171805 2.520531 0.018312
-2.197194 2.503854 0.018267
-2.222415 2.486890 0.018221
-2.247466 2.469640 0.018176
-2.272344 2.452104 0.018132
-2.297047 2.434285 0.018088
-2.321570 2.416183 0.018045
-2.345913 2.397800 0.018002
-2.370071 2.379137 0.017959
-2.394042 2.360194 0.017917
-2.417823 2.340974 0.017876
-2.441411 2.321478 0.017835
-2.464804 2.301707 0.017794
-2.487999 2.281662 0.017754
-2.510993 2.261345 0.017715
-2.533784 2.240758 0.017675
-2.556368 2.219902 0.017637
-2.578744 2.198778 0.017599
-2.600908 2.177388 0.017561
-2.622857 2.155734 0.017524
-2.644590 2.133817 0.017487
-2.666103 2.111638 0.017451
-2.687393 2.089201 0.017415
-2.708460 2.066505 0.017379
-2.729298 2.043553 0.017345
-2.749907 2.020348 0.017310
-2.770284 1.996889 0.017276
-2.790426 1.973180 0.017243
-2.810330 1.949222 0.017210
-2.829994 1.925017 0.017177
-2.849416 1.900567 0.017145
-2.868593 1.875874 0.017114
-2.887523 1.850940 0.017082
-2.906203 1.825767 0.017052
-2.924632 1.800356 0.017022
-2.942805 1.774711 0.016992
-2.960722 1.748832 0.016963
-2.978380 1.722723 0.016934
-2.995777 1.696384 0.016905
-3.012910 1.669819 0.016877
-3.029777 1.643030 0.016850
-3.046376 1.616018 0.016823
-3.062704 1.588786 0.016796
-3.078760 1.561337 0.016770
-3.094541 1.533672 0.016745
-3.110045 1.505794 0.016719
-3.125270 1.477705 0.016695
-3.140214 1.449408 0.016670
-3.154875 1.420904 0.016647
-3.169250 1.392197 0.016623
-3.183339 1.363289 0.016600
-3.197138 1.334183 0.016578
-3.210645 1.304880 0.016556
-3.223860 1.275383 0.016534
-3.236779 1.245695 0.016513
-3.249401 1.215819 0.016492
-3.261724 1.185756 0.016472
-3.273746 1.155511 0.016452
-3.285466 1.125084 0.016433
-3.296881 1.094480 0.016414
-3.307990 1.063700 0.016396
-3.318791 1.032747 0.016378
-3.329282 1.001625 0.016360
-3.339462 0.970335 0.016343
-3.349329 0.938881 0.016326
-3.358881 0.907266 0.016310
-3.368117 0.875492 0.016295
-3.377034 0.843561 0.016279
-3.385633 0.811478 0.016264
-3.393910 0.779245 0.016250
-3.401865 0.746864 0.016236
-3.409496 0.714339 0.016222
-3.416802 0.681673 0.016209
-3.423781 0.648868 0.016197
-3.430431 0.615928 0.016184
-3.436752 0.582856 0.016173
-3.442743 0.549654 0.016161
-3.448401 0.516326 0.016150
-3.453726 0.482874 0.016140
-3.458716 0.449303 0.016130
-3.463370 0.415614 0.016120
-3.467687 0.381812 0.016111
-3.471667 0.347899 0.016102
-3.475307 0.313878 0.016094
-3.478606 0.279752 0.016086
-3.481565 0.245526 0.016079
-3.484181 0.211201 0.016072
-3.486454 0.176782 0.016066
-3.488382 0.142271 0.016060
-3.489965 0.107672 0.016054
-3.491203 0.072987 0.016049
-3.492093 0.038221 0.016044
-3.492636 0.003377 0.016040
-3.492830 -0.031543 0.016036
-3.492675 -0.066534 0.016033
-3.492170 -0.101594 0.016030
-3.491314 -0.136719 0.016027
-3.490107 -0.171905 0.016025
-3.488548 -0.207150 0.016024
-3.486637 -0.242450 0.016023
-3.484373 -0.277801 0.016022
-3.481755 -0.313201 0.016022
-3.478783 -0.348645 0.016022
-3.475457 -0.384130 0.016023
-3.471776 -0.419653 0.016024
